Plot Title: 21741107-A,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21741107, SEN S/N: 21741107)","Intensity, lum/ft² (LGR S/N: 21741107, SEN S/N: 21741107)",Coupler Attached (LGR S/N: 21741107),Host Connected (LGR S/N: 21741107),Stopped (LGR S/N: 21741107),End Of File (LGR S/N: 21741107)
1838,7/24/23 13:45,67.735,11,,,,
1839,7/24/23 14:00,67.906,11,,,,
1840,7/24/23 14:15,67.906,9,,,,
1841,7/24/23 14:30,68.248,10,,,,
1842,7/24/23 14:45,67.05,8,,,,
1843,7/24/23 15:00,66.879,13,,,,
1844,7/24/23 15:15,68.421,15,,,,
1845,7/24/23 15:30,68.763,11,,,,
1846,7/24/23 15:45,68.934,5,,,,
1847,7/24/23 16:00,70.137,9,,,,
1848,7/24/23 16:15,67.906,8,,,,
1849,7/24/23 16:30,67.735,6,,,,
1850,7/24/23 16:45,68.421,3,,,,
1851,7/24/23 17:00,69.107,2,,,,
1852,7/24/23 17:15,70.137,4,,,,
1853,7/24/23 17:30,69.622,2,,,,
1854,7/24/23 17:45,72.545,1,,,,
1855,7/24/23 18:00,68.763,1,,,,
1856,7/24/23 18:15,68.763,0,,,,
1857,7/24/23 18:30,68.934,0,,,,
1858,7/24/23 18:45,68.421,0,,,,
1859,7/24/23 19:00,66.879,0,,,,
1860,7/24/23 19:15,66.193,0,,,,
1861,7/24/23 19:30,65.167,0,,,,
1862,7/24/23 19:45,65.851,0,,,,
1863,7/24/23 20:00,67.05,0,,,,
1864,7/24/23 20:15,66.366,0,,,,
1865,7/24/23 20:30,65.68,0,,,,
1866,7/24/23 20:45,65.68,0,,,,
1867,7/24/23 21:00,66.537,0,,,,
1868,7/24/23 21:15,68.421,0,,,,
1869,7/24/23 21:30,66.537,0,,,,
1870,7/24/23 21:45,66.193,0,,,,
1871,7/24/23 22:00,66.193,0,,,,
1872,7/24/23 22:15,66.193,0,,,,
1873,7/24/23 22:30,66.193,0,,,,
1874,7/24/23 22:45,67.735,0,,,,
1875,7/24/23 23:00,67.05,0,,,,
1876,7/24/23 23:15,66.366,0,,,,
1877,7/24/23 23:30,65.851,0,,,,
1878,7/24/23 23:45,66.022,0,,,,
1879,7/25/23 0:00,66.193,0,,,,
1880,7/25/23 0:15,66.537,0,,,,
1881,7/25/23 0:30,66.708,0,,,,
1882,7/25/23 0:45,66.879,0,,,,
1883,7/25/23 1:00,67.221,0,,,,
1884,7/25/23 1:15,67.221,0,,,,
1885,7/25/23 1:30,67.221,0,,,,
1886,7/25/23 1:45,68.077,0,,,,
1887,7/25/23 2:00,67.735,0,,,,
1888,7/25/23 2:15,67.735,0,,,,
1889,7/25/23 2:30,67.735,0,,,,
1890,7/25/23 2:45,68.077,0,,,,
1891,7/25/23 3:00,67.564,0,,,,
1892,7/25/23 3:15,67.906,0,,,,
1893,7/25/23 3:30,67.392,0,,,,
1894,7/25/23 3:45,68.421,0,,,,
1895,7/25/23 4:00,67.05,0,,,,
1896,7/25/23 4:15,66.537,0,,,,
1897,7/25/23 4:30,66.708,0,,,,
1898,7/25/23 4:45,68.248,0,,,,
1899,7/25/23 5:00,69.278,0,,,,
1900,7/25/23 5:15,69.449,0,,,,
1901,7/25/23 5:30,70.651,0,,,,
1902,7/25/23 5:45,67.564,0,,,,
1903,7/25/23 6:00,67.906,0,,,,
1904,7/25/23 6:15,68.248,0,,,,
1905,7/25/23 6:30,67.906,0,,,,
1906,7/25/23 6:45,69.278,0,,,,
1907,7/25/23 7:00,67.392,0,,,,
1908,7/25/23 7:15,67.05,0,,,,
1909,7/25/23 7:30,66.193,0,,,,
1910,7/25/23 7:45,65.509,0,,,,
1911,7/25/23 8:00,67.221,1,,,,
1912,7/25/23 8:15,68.421,2,,,,
1913,7/25/23 8:30,69.622,3,,,,
1914,7/25/23 8:45,69.107,3,,,,
1915,7/25/23 9:00,66.366,2,,,,
1916,7/25/23 9:15,66.193,4,,,,
1917,7/25/23 9:30,66.193,4,,,,
1918,7/25/23 9:45,66.193,4,,,,
1919,7/25/23 10:00,67.05,6,,,,
1920,7/25/23 10:15,67.221,5,,,,
1921,7/25/23 10:30,67.735,6,,,,
1922,7/25/23 10:45,68.077,6,,,,
1923,7/25/23 11:00,68.077,5,,,,
1924,7/25/23 11:15,68.248,5,,,,
1925,7/25/23 11:30,68.248,7,,,,
1926,7/25/23 11:45,68.763,7,,,,
1927,7/25/23 12:00,69.278,6,,,,
1928,7/25/23 12:15,69.107,6,,,,
1929,7/25/23 12:30,69.449,5,,,,
1930,7/25/23 12:45,70.824,6,,,,
1931,7/25/23 13:00,71.168,5,,,,
1932,7/25/23 13:15,69.622,5,,,,
1933,7/25/23 13:30,67.221,5,,,,
1934,7/25/23 13:45,67.05,4,,,,
1935,7/25/23 14:00,67.221,4,,,,
1936,7/25/23 14:15,70.308,4,,,,
1937,7/25/23 14:30,67.221,3,,,,
1938,7/25/23 14:45,66.708,3,,,,
1939,7/25/23 15:00,66.879,3,,,,
1940,7/25/23 15:15,67.05,2,,,,
1941,7/25/23 15:30,67.392,2,,,,
1942,7/25/23 15:45,67.05,2,,,,
1943,7/25/23 16:00,67.221,2,,,,
1944,7/25/23 16:15,67.735,2,,,,
1945,7/25/23 16:30,67.906,1,,,,
1946,7/25/23 16:45,69.793,2,,,,
1947,7/25/23 17:00,67.05,1,,,,
1948,7/25/23 17:15,66.537,0,,,,
1949,7/25/23 17:30,66.879,0,,,,
1950,7/25/23 17:45,68.421,0,,,,
1951,7/25/23 18:00,71.683,0,,,,
1952,7/25/23 18:15,68.763,0,,,,
1953,7/25/23 18:30,69.793,0,,,,
1954,7/25/23 18:45,70.308,0,,,,
1955,7/25/23 19:00,69.964,0,,,,
1956,7/25/23 19:15,70.137,0,,,,
1957,7/25/23 19:30,69.964,0,,,,
1958,7/25/23 19:45,69.449,0,,,,
1959,7/25/23 20:00,66.193,0,,,,
1960,7/25/23 20:15,68.248,0,,,,
1961,7/25/23 20:30,65.68,0,,,,
1962,7/25/23 20:45,64.139,0,,,,
1963,7/25/23 21:00,66.022,0,,,,
1964,7/25/23 21:15,71.339,0,,,,
1965,7/25/23 21:30,64.996,0,,,,
1966,7/25/23 21:45,68.077,0,,,,
1967,7/25/23 22:00,68.077,0,,,,
1968,7/25/23 22:15,68.077,0,,,,
1969,7/25/23 22:30,67.05,0,,,,
1970,7/25/23 22:45,67.05,0,,,,
1971,7/25/23 23:00,69.107,0,,,,
1972,7/25/23 23:15,67.906,0,,,,
1973,7/25/23 23:30,67.221,0,,,,
1974,7/25/23 23:45,66.366,0,,,,
1975,7/26/23 0:00,66.879,0,,,,
1976,7/26/23 0:15,66.879,0,,,,
1977,7/26/23 0:30,67.392,0,,,,
1978,7/26/23 0:45,69.107,0,,,,
1979,7/26/23 1:00,70.48,0,,,,
1980,7/26/23 1:15,71.168,0,,,,
1981,7/26/23 1:30,68.077,0,,,,
1982,7/26/23 1:45,67.735,0,,,,
1983,7/26/23 2:00,67.564,0,,,,
1984,7/26/23 2:15,67.564,0,,,,
1985,7/26/23 2:30,68.077,0,,,,
1986,7/26/23 2:45,69.964,0,,,,
1987,7/26/23 3:00,67.564,0,,,,
1988,7/26/23 3:15,67.221,0,,,,
1989,7/26/23 3:30,67.906,0,,,,
1990,7/26/23 3:45,67.906,0,,,,
1991,7/26/23 4:00,67.735,0,,,,
1992,7/26/23 4:15,68.077,0,,,,
1993,7/26/23 4:30,68.592,0,,,,
1994,7/26/23 4:45,69.107,0,,,,
1995,7/26/23 5:00,66.708,0,,,,
1996,7/26/23 5:15,67.906,0,,,,
1997,7/26/23 5:30,70.137,0,,,,
1998,7/26/23 5:45,69.964,0,,,,
1999,7/26/23 6:00,68.421,0,,,,
2000,7/26/23 6:15,69.964,0,,,,
2001,7/26/23 6:30,70.651,0,,,,
2002,7/26/23 6:45,68.077,0,,,,
2003,7/26/23 7:00,67.906,1,,,,
2004,7/26/23 7:15,67.906,1,,,,
2005,7/26/23 7:30,68.077,2,,,,
2006,7/26/23 7:45,68.248,3,,,,
2007,7/26/23 8:00,68.763,4,,,,
2008,7/26/23 8:15,70.995,4,,,,
2009,7/26/23 8:30,70.651,5,,,,
2010,7/26/23 8:45,70.651,6,,,,
2011,7/26/23 9:00,70.995,6,,,,
2012,7/26/23 9:15,68.763,5,,,,
2013,7/26/23 9:30,64.139,6,,,,
2014,7/26/23 9:45,64.31,7,,,,
2015,7/26/23 10:00,64.825,8,,,,
2016,7/26/23 10:15,65.338,9,,,,
2017,7/26/23 10:30,66.537,14,,,,
2018,7/26/23 10:45,66.537,14,,,,
2019,7/26/23 11:00,67.05,13,,,,
2020,7/26/23 11:15,68.077,13,,,,
2021,7/26/23 11:30,67.564,12,,,,
2022,7/26/23 11:45,67.564,12,,,,
2023,7/26/23 12:00,67.05,10,,,,
2024,7/26/23 12:15,66.879,15,,,,
2025,7/26/23 12:30,66.879,13,,,,
2026,7/26/23 12:45,67.392,15,,,,
2027,7/26/23 13:00,67.906,13,,,,
2028,7/26/23 13:15,68.248,13,,,,
2029,7/26/23 13:30,68.934,10,,,,
2030,7/26/23 13:45,69.107,12,,,,
2031,7/26/23 14:00,68.934,10,,,,
2032,7/26/23 14:15,67.221,10,,,,
2033,7/26/23 14:30,67.05,9,,,,
2034,7/26/23 14:45,67.221,8,,,,
2035,7/26/23 15:00,67.392,8,,,,
2036,7/26/23 15:15,67.735,7,,,,
2037,7/26/23 15:30,68.077,7,,,,
2038,7/26/23 15:45,67.906,8,,,,
2039,7/26/23 16:00,67.392,8,,,,
2040,7/26/23 16:15,67.392,7,,,,
2041,7/26/23 16:30,67.564,5,,,,
2042,7/26/23 16:45,67.735,5,,,,
2043,7/26/23 17:00,67.05,4,,,,
2044,7/26/23 17:15,67.564,3,,,,
2045,7/26/23 17:30,68.248,3,,,,
2046,7/26/23 17:45,68.592,2,,,,
2047,7/26/23 18:00,68.592,1,,,,
2048,7/26/23 18:15,68.077,1,,,,
2049,7/26/23 18:30,71.339,0,,,,
2050,7/26/23 18:45,69.278,0,,,,
2051,7/26/23 19:00,69.107,0,,,,
2052,7/26/23 19:15,69.278,0,,,,
2053,7/26/23 19:30,70.995,0,,,,
2054,7/26/23 19:45,68.421,0,,,,
2055,7/26/23 20:00,68.077,0,,,,
2056,7/26/23 20:15,68.077,0,,,,
2057,7/26/23 20:30,68.763,0,,,,
2058,7/26/23 20:45,68.421,0,,,,
2059,7/26/23 21:00,66.537,0,,,,
2060,7/26/23 21:15,64.139,0,,,,
2061,7/26/23 21:30,64.996,0,,,,
2062,7/26/23 21:45,71.856,0,,,,
2063,7/26/23 22:00,70.824,0,,,,
2064,7/26/23 22:15,64.481,0,,,,
2065,7/26/23 22:30,66.366,0,,,,
2066,7/26/23 22:45,65.167,0,,,,
2067,7/26/23 23:00,65.338,0,,,,
2068,7/26/23 23:15,66.879,0,,,,
2069,7/26/23 23:30,68.248,0,,,,
2070,7/26/23 23:45,68.077,0,,,,
2071,7/27/23 0:00,68.421,0,,,,
2072,7/27/23 0:15,68.077,0,,,,
2073,7/27/23 0:30,66.537,0,,,,
2074,7/27/23 0:45,66.537,0,,,,
2075,7/27/23 1:00,68.077,0,,,,
2076,7/27/23 1:15,68.934,0,,,,
2077,7/27/23 1:30,69.793,0,,,,
2078,7/27/23 1:45,69.793,0,,,,
2079,7/27/23 2:00,66.879,0,,,,
2080,7/27/23 2:15,66.022,0,,,,
2081,7/27/23 2:30,66.366,0,,,,
2082,7/27/23 2:45,66.537,0,,,,
2083,7/27/23 3:00,69.107,0,,,,
2084,7/27/23 3:15,69.449,0,,,,
2085,7/27/23 3:30,69.107,0,,,,
2086,7/27/23 3:45,68.592,0,,,,
2087,7/27/23 4:00,68.248,0,,,,
2088,7/27/23 4:15,68.248,0,,,,
2089,7/27/23 4:30,67.221,0,,,,
2090,7/27/23 4:45,66.708,0,,,,
2091,7/27/23 5:00,66.022,0,,,,
2092,7/27/23 5:15,66.193,0,,,,
2093,7/27/23 5:30,66.708,0,,,,
2094,7/27/23 5:45,65.509,0,,,,
2095,7/27/23 6:00,67.906,0,,,,
2096,7/27/23 6:15,66.537,0,,,,
2097,7/27/23 6:30,68.248,0,,,,
2098,7/27/23 6:45,69.622,2,,,,
2099,7/27/23 7:00,69.278,5,,,,
2100,7/27/23 7:15,69.622,11,,,,
2101,7/27/23 7:30,69.278,8,,,,
2102,7/27/23 7:45,68.592,11,,,,
2103,7/27/23 8:00,69.278,16,,,,
2104,7/27/23 8:15,70.308,15,,,,
2105,7/27/23 8:30,67.392,12,,,,
2106,7/27/23 8:45,65.68,19,,,,
2107,7/27/23 9:00,64.481,23,,,,
2108,7/27/23 9:15,63.797,13,,,,
2109,7/27/23 9:30,67.906,17,,,,
2110,7/27/23 9:45,67.392,18,,,,
2111,7/27/23 10:00,68.421,13,,,,
2112,7/27/23 10:15,64.825,6,,,,
2113,7/27/23 10:30,63.968,14,,,,
2114,7/27/23 10:45,63.968,19,,,,
2115,7/27/23 11:00,66.708,35,,,,
2116,7/27/23 11:15,65.851,17,,,,
2117,7/27/23 11:30,65.509,11,,,,
2118,7/27/23 11:45,65.509,14,,,,
2119,7/27/23 12:00,65.851,12,,,,
2120,7/27/23 12:15,65.851,14,,,,
2121,7/27/23 12:30,66.193,18,,,,
2122,7/27/23 12:45,66.879,27,,,,
2123,7/27/23 13:00,66.879,27,,,,
2124,7/27/23 13:15,67.05,26,,,,
2125,7/27/23 13:30,67.05,34,,,,
2126,7/27/23 13:45,67.05,10,,,,
2127,7/27/23 14:00,67.564,33,,,,
2128,7/27/23 14:15,68.077,21,,,,
2129,7/27/23 14:30,67.735,6,,,,
2130,7/27/23 14:45,68.077,6,,,,
2131,7/27/23 15:00,68.248,0,,,,
2132,7/27/23 15:15,66.366,2,,,,
2133,7/27/23 15:30,66.366,1,,,,
2134,7/27/23 15:45,67.221,2,,,,
2135,7/27/23 16:00,70.651,1,,,,
2136,7/27/23 16:15,66.022,0,,,,
2137,7/27/23 16:30,66.537,0,,,,
2138,7/27/23 16:45,66.879,0,,,,
2139,7/27/23 17:00,67.05,0,,,,
2140,7/27/23 17:15,67.564,0,,,,
2141,7/27/23 17:30,68.592,0,,,,
2142,7/27/23 17:45,70.651,0,,,,
2143,7/27/23 18:00,70.308,0,,,,
2144,7/27/23 18:15,68.421,0,,,,
2145,7/27/23 18:30,65.68,0,,,,
2146,7/27/23 18:45,66.879,0,,,,
2147,7/27/23 19:00,67.221,0,,,,
2148,7/27/23 19:15,69.793,0,,,,
2149,7/27/23 19:30,70.651,0,,,,
2150,7/27/23 19:45,70.308,0,,,,
2151,7/27/23 20:00,70.308,0,,,,
2152,7/27/23 20:15,70.651,0,,,,
2153,7/27/23 20:30,70.995,0,,,,
2154,7/27/23 20:45,70.48,0,,,,
2155,7/27/23 21:00,70.651,0,,,,
2156,7/27/23 21:15,67.392,0,,,,
2157,7/27/23 21:30,68.934,0,,,,
2158,7/27/23 21:45,68.592,0,,,,
2159,7/27/23 22:00,68.763,0,,,,
2160,7/27/23 22:15,64.481,0,,,,
2161,7/27/23 22:30,64.31,0,,,,
2162,7/27/23 22:45,64.139,0,,,,
2163,7/27/23 23:00,64.139,0,,,,
2164,7/27/23 23:15,67.221,0,,,,
2165,7/27/23 23:30,68.248,0,,,,
2166,7/27/23 23:45,68.763,0,,,,
2167,7/28/23 0:00,69.278,0,,,,
2168,7/28/23 0:15,69.622,0,,,,
2169,7/28/23 0:30,68.934,0,,,,
2170,7/28/23 0:45,69.793,0,,,,
2171,7/28/23 1:00,70.651,0,,,,
2172,7/28/23 1:15,69.278,0,,,,
2173,7/28/23 1:30,68.763,0,,,,
2174,7/28/23 1:45,68.763,0,,,,
2175,7/28/23 2:00,66.537,0,,,,
2176,7/28/23 2:15,66.537,0,,,,
2177,7/28/23 2:30,66.537,0,,,,
2178,7/28/23 2:45,66.193,0,,,,
2179,7/28/23 3:00,66.366,0,,,,
2180,7/28/23 3:15,66.537,0,,,,
2181,7/28/23 3:30,66.708,0,,,,
2182,7/28/23 3:45,67.05,0,,,,
2183,7/28/23 4:00,65.68,0,,,,
2184,7/28/23 4:15,64.996,0,,,,
2185,7/28/23 4:30,66.366,0,,,,
2186,7/28/23 4:45,66.022,0,,,,
2187,7/28/23 5:00,66.366,0,,,,
2188,7/28/23 5:15,65.68,0,,,,
2189,7/28/23 5:30,65.167,0,,,,
2190,7/28/23 5:45,65.338,0,,,,
2191,7/28/23 6:00,65.338,0,,,,
2192,7/28/23 6:15,65.68,0,,,,
2193,7/28/23 6:30,67.221,0,,,,
2194,7/28/23 6:45,67.564,1,,,,
2195,7/28/23 7:00,65.851,1,,,,
2196,7/28/23 7:15,65.167,2,,,,
2197,7/28/23 7:30,64.996,4,,,,
2198,7/28/23 7:45,65.851,6,,,,
2199,7/28/23 8:00,66.366,11,,,,
2200,7/28/23 8:15,67.564,14,,,,
2201,7/28/23 8:30,67.392,18,,,,
2202,7/28/23 8:45,68.592,21,,,,
2203,7/28/23 9:00,68.077,22,,,,
2204,7/28/23 9:15,67.906,26,,,,
2205,7/28/23 9:30,68.077,31,,,,
2206,7/28/23 9:45,67.564,27,,,,
2207,7/28/23 10:00,67.392,30,,,,
2208,7/28/23 10:15,67.392,31,,,,
2209,7/28/23 10:30,67.735,35,,,,
2210,7/28/23 10:45,69.278,46,,,,
2211,7/28/23 11:00,69.449,35,,,,
2212,7/28/23 11:15,70.137,35,,,,
2213,7/28/23 11:30,71.856,30,,,,
2214,7/28/23 11:45,67.05,17,,,,
2215,7/28/23 12:00,65.851,26,,,,
2216,7/28/23 12:15,66.022,26,,,,
2217,7/28/23 12:30,66.708,21,,,,
2218,7/28/23 12:45,66.708,27,,,,
2219,7/28/23 13:00,67.05,27,,,,
2220,7/28/23 13:15,67.05,39,,,,
2221,7/28/23 13:30,67.564,54,,,,
2222,7/28/23 13:45,67.735,49,,,,
2223,7/28/23 14:00,67.906,44,,,,
2224,7/28/23 14:15,67.735,28,,,,
2225,7/28/23 14:30,67.564,30,,,,
2226,7/28/23 14:45,68.077,39,,,,
2227,7/28/23 15:00,67.735,29,,,,
2228,7/28/23 15:15,67.906,35,,,,
2229,7/28/23 15:30,67.906,30,,,,
2230,7/28/23 15:45,68.077,23,,,,
2231,7/28/23 16:00,68.077,25,,,,
2232,7/28/23 16:15,68.248,24,,,,
2233,7/28/23 16:30,67.564,20,,,,
2234,7/28/23 16:45,67.564,17,,,,
2235,7/28/23 17:00,67.735,14,,,,
2236,7/28/23 17:15,70.651,16,,,,
2237,7/28/23 17:30,70.308,13,,,,
2238,7/28/23 17:45,66.193,15,,,,
2239,7/28/23 18:00,67.05,8,,,,
2240,7/28/23 18:15,68.763,8,,,,
2241,7/28/23 18:30,64.996,5,,,,
2242,7/28/23 18:45,64.652,3,,,,
2243,7/28/23 19:00,65.509,1,,,,
2244,7/28/23 19:15,69.449,1,,,,
2245,7/28/23 19:30,67.735,0,,,,
2246,7/28/23 19:45,65.68,0,,,,
2247,7/28/23 20:00,66.537,0,,,,
2248,7/28/23 20:15,68.592,0,,,,
2249,7/28/23 20:30,70.308,0,,,,
2250,7/28/23 20:45,68.763,0,,,,
2251,7/28/23 21:00,69.278,0,,,,
2252,7/28/23 21:15,67.735,0,,,,
2253,7/28/23 21:30,68.421,0,,,,
2254,7/28/23 21:45,69.449,0,,,,
2255,7/28/23 22:00,69.449,0,,,,
2256,7/28/23 22:15,68.763,0,,,,
2257,7/28/23 22:30,68.248,0,,,,
2258,7/28/23 22:45,67.564,0,,,,
2259,7/28/23 23:00,67.735,0,,,,
2260,7/28/23 23:15,69.964,0,,,,
2261,7/28/23 23:30,61.912,0,,,,
2262,7/28/23 23:45,66.879,0,,,,
2263,7/29/23 0:00,69.622,0,,,,
2264,7/29/23 0:15,66.879,0,,,,
2265,7/29/23 0:30,68.421,0,,,,
2266,7/29/23 0:45,69.964,0,,,,
2267,7/29/23 1:00,69.449,0,,,,
2268,7/29/23 1:15,70.308,0,,,,
2269,7/29/23 1:30,69.107,0,,,,
2270,7/29/23 1:45,66.022,0,,,,
2271,7/29/23 2:00,64.825,0,,,,
2272,7/29/23 2:15,64.652,0,,,,
2273,7/29/23 2:30,65.338,0,,,,
2274,7/29/23 2:45,65.338,0,,,,
2275,7/29/23 3:00,65.68,0,,,,
2276,7/29/23 3:15,65.851,0,,,,
2277,7/29/23 3:30,66.366,0,,,,
2278,7/29/23 3:45,67.392,0,,,,
2279,7/29/23 4:00,67.735,0,,,,
2280,7/29/23 4:15,68.248,0,,,,
2281,7/29/23 4:30,68.421,0,,,,
2282,7/29/23 4:45,68.934,0,,,,
2283,7/29/23 5:00,68.077,0,,,,
2284,7/29/23 5:15,66.537,0,,,,
2285,7/29/23 5:30,66.022,0,,,,
2286,7/29/23 5:45,68.421,0,,,,
2287,7/29/23 6:00,70.308,0,,,,
2288,7/29/23 6:15,68.421,0,,,,
2289,7/29/23 6:30,65.167,0,,,,
2290,7/29/23 6:45,65.338,0,,,,
2291,7/29/23 7:00,65.68,4,,,,
2292,7/29/23 7:15,66.708,7,,,,
2293,7/29/23 7:30,66.879,8,,,,
2294,7/29/23 7:45,67.564,10,,,,
2295,7/29/23 8:00,68.934,19,,,,
2296,7/29/23 8:15,69.107,11,,,,
2297,7/29/23 8:30,68.934,9,,,,
2298,7/29/23 8:45,69.793,10,,,,
2299,7/29/23 9:00,70.137,6,,,,
2300,7/29/23 9:15,69.622,8,,,,
2301,7/29/23 9:30,68.248,14,,,,
2302,7/29/23 9:45,70.48,30,,,,
2303,7/29/23 10:00,66.708,24,,,,
2304,7/29/23 10:15,66.366,23,,,,
2305,7/29/23 10:30,66.537,34,,,,
2306,7/29/23 10:45,66.708,25,,,,
2307,7/29/23 11:00,66.879,66,,,,
2308,7/29/23 11:15,66.879,63,,,,
2309,7/29/23 11:30,66.879,45,,,,
2310,7/29/23 11:45,64.139,35,,,,
2311,7/29/23 12:00,71.683,73,,,,
2312,7/29/23 12:15,73.234,26,,,,
2313,7/29/23 12:30,71.339,40,,,,
2314,7/29/23 12:45,66.879,41,,,,
2315,7/29/23 13:00,66.193,61,,,,
2316,7/29/23 13:15,67.05,52,,,,
2317,7/29/23 13:30,68.077,22,,,,
2318,7/29/23 13:45,67.906,51,,,,
2319,7/29/23 14:00,67.735,35,,,,
2320,7/29/23 14:15,66.879,48,,,,
2321,7/29/23 14:30,66.879,50,,,,
2322,7/29/23 14:45,68.934,33,,,,
2323,7/29/23 15:00,69.278,15,,,,
2324,7/29/23 15:15,69.278,17,,,,
2325,7/29/23 15:30,69.449,17,,,,
2326,7/29/23 15:45,68.077,14,,,,
2327,7/29/23 16:00,69.107,17,,,,
2328,7/29/23 16:15,70.308,20,,,,
2329,7/29/23 16:30,70.308,23,,,,
2330,7/29/23 16:45,68.248,13,,,,
2331,7/29/23 17:00,66.537,11,,,,
2332,7/29/23 17:15,67.05,6,,,,
2333,7/29/23 17:30,67.05,9,,,,
2334,7/29/23 17:45,67.735,5,,,,
2335,7/29/23 18:00,67.392,4,,,,
2336,7/29/23 18:15,67.735,4,,,,
2337,7/29/23 18:30,69.793,4,,,,
2338,7/29/23 18:45,67.05,1,,,,
2339,7/29/23 19:00,65.167,0,,,,
2340,7/29/23 19:15,65.68,0,,,,
2341,7/29/23 19:30,66.022,0,,,,
2342,7/29/23 19:45,65.167,0,,,,
2343,7/29/23 20:00,65.338,0,,,,
2344,7/29/23 20:15,67.05,0,,,,
2345,7/29/23 20:30,66.708,0,,,,
2346,7/29/23 20:45,65.509,0,,,,
2347,7/29/23 21:00,68.421,0,,,,
2348,7/29/23 21:15,66.708,0,,,,
2349,7/29/23 21:30,69.622,0,,,,
2350,7/29/23 21:45,68.592,0,,,,
2351,7/29/23 22:00,68.077,0,,,,
2352,7/29/23 22:15,69.449,0,,,,
2353,7/29/23 22:30,68.763,0,,,,
2354,7/29/23 22:45,69.964,0,,,,
2355,7/29/23 23:00,69.964,0,,,,
2356,7/29/23 23:15,69.449,0,,,,
2357,7/29/23 23:30,69.964,0,,,,
2358,7/29/23 23:45,69.278,0,,,,
2359,7/30/23 0:00,69.278,0,,,,
2360,7/30/23 0:15,66.022,0,,,,
2361,7/30/23 0:30,65.68,0,,,,
2362,7/30/23 0:45,66.022,0,,,,
2363,7/30/23 1:00,68.763,0,,,,
2364,7/30/23 1:15,69.107,0,,,,
2365,7/30/23 1:30,68.763,0,,,,
2366,7/30/23 1:45,68.248,0,,,,
2367,7/30/23 2:00,68.248,0,,,,
2368,7/30/23 2:15,63.626,0,,,,
2369,7/30/23 2:30,62.94,0,,,,
2370,7/30/23 2:45,70.308,0,,,,
2371,7/30/23 3:00,63.626,0,,,,
2372,7/30/23 3:15,67.221,0,,,,
2373,7/30/23 3:30,70.651,0,,,,
2374,7/30/23 3:45,69.964,0,,,,
2375,7/30/23 4:00,64.139,0,,,,
2376,7/30/23 4:15,63.455,0,,,,
2377,7/30/23 4:30,64.481,0,,,,
2378,7/30/23 4:45,64.652,0,,,,
2379,7/30/23 5:00,64.825,0,,,,
2380,7/30/23 5:15,64.825,0,,,,
2381,7/30/23 5:30,65.167,0,,,,
2382,7/30/23 5:45,65.338,0,,,,
2383,7/30/23 6:00,65.68,0,,,,
2384,7/30/23 6:15,65.509,0,,,,
2385,7/30/23 6:30,65.509,0,,,,
2386,7/30/23 6:45,65.509,0,,,,
2387,7/30/23 7:00,65.509,0,,,,
2388,7/30/23 7:15,65.851,1,,,,
2389,7/30/23 7:30,66.708,5,,,,
2390,7/30/23 7:45,66.879,8,,,,
2391,7/30/23 8:00,67.906,10,,,,
2392,7/30/23 8:15,66.537,13,,,,
2393,7/30/23 8:30,65.68,13,,,,
2394,7/30/23 8:45,66.366,15,,,,
2395,7/30/23 9:00,66.708,22,,,,
2396,7/30/23 9:15,67.05,23,,,,
2397,7/30/23 9:30,66.879,29,,,,
2398,7/30/23 9:45,67.392,32,,,,
2399,7/30/23 10:00,68.592,39,,,,
2400,7/30/23 10:15,67.221,35,,,,
2401,7/30/23 10:30,67.392,39,,,,
2402,7/30/23 10:45,68.248,47,,,,
2403,7/30/23 11:00,68.934,45,,,,
2404,7/30/23 11:15,69.449,48,,,,
2405,7/30/23 11:30,67.906,8,,,,
2406,7/30/23 11:45,67.906,41,,,,
2407,7/30/23 12:00,70.308,14,,,,
2408,7/30/23 12:15,67.735,39,,,,
2409,7/30/23 12:30,66.708,13,,,,
2410,7/30/23 12:45,67.05,16,,,,
2411,7/30/23 13:00,69.449,45,,,,
2412,7/30/23 13:15,70.824,49,,,,
2413,7/30/23 13:30,66.366,30,,,,
2414,7/30/23 13:45,66.022,8,,,,
2415,7/30/23 14:00,64.825,40,,,,
2416,7/30/23 14:15,66.193,7,,,,
2417,7/30/23 14:30,67.564,34,,,,
2418,7/30/23 14:45,68.077,35,,,,
2419,7/30/23 15:00,68.421,35,,,,
2420,7/30/23 15:15,68.592,33,,,,
2421,7/30/23 15:30,68.763,24,,,,
2422,7/30/23 15:45,69.107,23,,,,
2423,7/30/23 16:00,69.278,21,,,,
2424,7/30/23 16:15,69.278,18,,,,
2425,7/30/23 16:30,69.793,20,,,,
2426,7/30/23 16:45,70.308,12,,,,
2427,7/30/23 17:00,69.964,12,,,,
2428,7/30/23 17:15,69.793,10,,,,
2429,7/30/23 17:30,69.964,9,,,,
2430,7/30/23 17:45,70.137,8,,,,
2431,7/30/23 18:00,70.308,5,,,,
2432,7/30/23 18:15,70.308,5,,,,
2433,7/30/23 18:30,70.308,4,,,,
2434,7/30/23 18:45,70.308,1,,,,
2435,7/30/23 19:00,70.308,0,,,,
2436,7/30/23 19:15,70.308,0,,,,
2437,7/30/23 19:30,68.421,0,,,,
